subject,open,lineno,DOC,experience-based,statistics-based,tuning machine
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,268,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,352,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddim.py,323,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddim.py,341,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddim.py,353,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddpm.py,504,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddpm.py,546,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddpm.py,560,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/ddpm.py,574,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/keras_recipes/tf_serving.py,446,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/nlp/neural_machine_translation_with_keras_nlp.py,421,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/benchmarks/model_benchmark/image_classification_benchmark.py,54,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/benchmarks/model_benchmark/bert_benchmark.py,47,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_tokenization_common.py,4069,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,236,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,553,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,1304,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,1694,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,1890,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,2551,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_common.py,3309,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_image_processing_common.py,298,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_utils.py,202,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_utils.py,412,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_utils.py,318,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_pipeline_mixin.py,213,3,1,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_flax_common.py,153,3,1,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_flax_common.py,610,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_flax_common.py,927,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_flax_common.py,1009,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_sequence_feature_extraction_common.py,98,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_sequence_feature_extraction_common.py,220,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_common.py,731,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_common.py,868,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_common.py,959,3,1,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_common.py,1047,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_common.py,1080,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/test_modeling_tf_common.py,1710,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/benchmark/test_benchmark.py,239,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/benchmark/test_benchmark_tf.py,202,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/optimization/test_optimization_tf.py,50,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,154,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,176,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,339,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,353,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,368,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,386,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,400,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,418,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,434,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,467,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_common.py,771,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_question_answering.py,149,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/pipelines/test_pipelines_question_answering.py,161,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/convnextv2/test_modeling_convnextv2.py,271,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/convnextv2/test_modeling_tf_convnextv2.py,192,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/convnextv2/test_modeling_tf_convnextv2.py,221,3,1,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/graphormer/test_modeling_graphormer.py,374,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/graphormer/test_modeling_graphormer.py,394,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/glpn/test_modeling_glpn.py,248,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/visual_bert/test_modeling_visual_bert.py,479,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/flava/test_modeling_flava.py,269,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/videomae/test_modeling_videomae.py,305,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/vits/test_modeling_vits.py,263,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/vits/test_modeling_vits.py,340,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/speech_to_text/test_modeling_speech_to_text.py,373,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/speech_to_text/test_feature_extraction_speech_to_text.py,87,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/speech_to_text/test_modeling_tf_speech_to_text.py,264,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/clvp/test_feature_extraction_clvp.py,92,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/clvp/test_modeling_clvp.py,432,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/mobilenet_v1/test_modeling_mobilenet_v1.py,183,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/convnext/test_modeling_convnext.py,222,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/convnext/test_modeling_tf_convnext.py,190,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/convnext/test_modeling_tf_convnext.py,219,3,1,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/poolformer/test_modeling_poolformer.py,157,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/vilt/test_modeling_vilt.py,436,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/bit/test_modeling_bit.py,228,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/luke/test_modeling_luke.py,800,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/mvp/test_modeling_mvp.py,398,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/wav2vec2_phoneme/test_tokenization_wav2vec2_phoneme.py,289,3,1,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/maskformer/test_modeling_maskformer.py,156,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/maskformer/test_image_processing_maskformer.py,222,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/maskformer/test_image_processing_maskformer.py,243,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/maskformer/test_image_processing_maskformer.py,345,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/maskformer/test_modeling_maskformer_swin.py,331,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/led/test_modeling_tf_led.py,225,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/univnet/test_feature_extraction_univnet.py,132,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/lxmert/test_modeling_tf_lxmert.py,462,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/lxmert/test_modeling_lxmert.py,676,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/clip/test_modeling_tf_clip.py,221,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/clip/test_modeling_flax_clip.py,137,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/clip/test_modeling_flax_clip.py,432,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/clip/test_modeling_flax_clip.py,450,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/hubert/test_modeling_tf_hubert.py,275,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/hubert/test_modeling_tf_hubert.py,452,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/groupvit/test_modeling_tf_groupvit.py,263,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/pvt/test_modeling_pvt.py,202,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/oneformer/test_processor_oneformer.py,413,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/oneformer/test_processor_oneformer.py,436,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/oneformer/test_processor_oneformer.py,524,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/oneformer/test_processor_oneformer.py,612,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/oneformer/test_modeling_oneformer.py,186,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/oneformer/test_image_processing_oneformer.py,233,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/resnet/test_modeling_resnet.py,232,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/resnet/test_modeling_flax_resnet.py,161,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/resnet/test_modeling_tf_resnet.py,181,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/mask2former/test_modeling_mask2former.py,157,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/mask2former/test_image_processing_mask2former.py,222,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/mask2former/test_image_processing_mask2former.py,243,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/mask2former/test_image_processing_mask2former.py,345,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/data2vec/test_modeling_tf_data2vec_vision.py,305,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/speech_encoder_decoder/test_modeling_flax_speech_encoder_decoder.py,331,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/seamless_m4t/test_feature_extraction_seamless_m4t.py,94,2,0,0,0
neural-amp-modeler-main,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/neural-amp-modeler-main/transformers-main/tests/models/pegasus_x/test_modeling_pegasus_x.py,432,2,0,0,0
